 ceap_07010101             SWAT+ Mar 4 2024        MODULAR Rev 2024.61.0                                  
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
   365    12    31  2018     384       1  m_2_384              0.9833E-01     0.2289E-01     0.9832E-01     0.9833E-01     0.4482E+02     0.4482E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1909E+02     0.0000E+00     0.0000E+00     0.7525E+01     0.6352E+02     0.4499E-02     0.3285E+01     0.0000E+00     0.0000E+00     0.8450E+02     0.1967E+02     0.8449E+02     0.1308E-01     0.4764E+01     0.6922E+00     0.3989E+02     0.1630E+06
   365    12    31  2018     385       1  m_2_385              0.1978E+00     0.3627E-02     0.1978E+00     0.1978E+00     0.2089E+02     0.2235E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1457E+01     0.0000E+00     0.8432E+01     0.1249E+01     0.1000E-04     0.0000E+00     0.1583E+00     0.0000E+00     0.1254E+03     0.2299E+01     0.1254E+03     0.7117E-02     0.6335E+01     0.1103E+01     0.1249E+01     0.6414E+01
   365    12    31  2018     386       1  m_2_386              0.2092E+00     0.2115E-02     0.2092E+00     0.2092E+00     0.2121E+02     0.2121E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8551E+01     0.1225E+01     0.4152E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1246E+03     0.1261E+01     0.1246E+03     0.7520E-02     0.5917E+01     0.1211E+01     0.1225E+01     0.4060E+02
   365    12    31  2018     387       1  m_2_387              0.1100E+00     0.7276E-02     0.1100E+00     0.1100E+00     0.2658E+02     0.2812E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+01     0.0000E+00     0.8031E+01     0.1240E+01     0.1000E-04     0.0000E+00     0.4654E-01     0.0000E+00     0.8733E+02     0.5776E+01     0.8733E+02     0.8732E-02     0.4081E+01     0.7858E+00     0.1240E+01     0.6048E+01
   365    12    31  2018     388       1  m_2_388              0.2585E+00     0.3676E-01     0.2584E+00     0.2585E+00     0.3232E+02     0.3232E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8672E+01     0.1279E+01     0.1692E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1281E+03     0.1822E+02     0.1281E+03     0.3256E-01     0.7558E+01     0.1625E+01     0.1279E+01     0.2824E+02
   365    12    31  2018     389       1  t_1_389              0.2939E-01     0.1487E-02     0.2939E-01     0.2939E-01     0.4570E+01     0.4570E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5893E+01     0.8984E+00     0.1690E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5605E+02     0.2835E+01     0.5603E+02     0.2083E-02     0.4473E+00     0.6162E+00     0.8984E+00     0.3369E+02
   365    12    31  2018     390       1  m_3_390              0.1972E+01     0.1169E-01     0.1972E+01     0.1972E+01     0.4770E+03     0.1757E+04     0.0000E+00     0.0000E+00     0.3806E+00     0.0000E+00     0.1281E+04     0.0000E+00     0.1662E+02     0.1382E+01     0.3288E-04     0.0000E+00     0.3024E+01     0.0000E+00     0.1429E+03     0.8467E+00     0.1429E+03     0.2619E+01     0.4973E+02     0.1166E+02     0.1382E+01     0.2702E+02
   365    12    31  2018     391       1  t_1_391              0.4272E-01     0.7820E-02     0.4270E-01     0.4272E-01     0.7665E+01     0.7665E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6682E+01     0.1094E+01     0.7072E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.6803E+02     0.1245E+02     0.6800E+02     0.1067E-01     0.1364E+01     0.7746E+00     0.1094E+01     0.3434E+02
   365    12    31  2018     392       1  m_3_392              0.1932E+01     0.7151E-01     0.1932E+01     0.1932E+01     0.4574E+03     0.4610E+03     0.0000E+00     0.0000E+00     0.1443E+02     0.0000E+00     0.1801E+02     0.0000E+00     0.1653E+02     0.1371E+01     0.1000E-04     0.0000E+00     0.1901E+01     0.0000E+00     0.1456E+03     0.5387E+01     0.1456E+03     0.2762E-01     0.4720E+02     0.1085E+02     0.1371E+01     0.1462E+02
   365    12    31  2018     393       1  m_3_393              0.1764E+01     0.2112E-01     0.1764E+01     0.1764E+01     0.4436E+03     0.4092E+03     0.0000E+00     0.0000E+00     0.4104E+02     0.0000E+00     0.6616E+01     0.0000E+00     0.1483E+02     0.1382E+01     0.1000E-04     0.0000E+00     0.1956E+01     0.0000E+00     0.1453E+03     0.1740E+01     0.1453E+03     0.8147E-02     0.3855E+02     0.9437E+01     0.1382E+01     0.1330E+02
   365    12    31  2018     394       1  m_3_394              0.1482E+01     0.9864E-02     0.1482E+01     0.1482E+01     0.2622E+03     0.4072E+03     0.0000E+00     0.0000E+00     0.7893E+01     0.0000E+00     0.1529E+03     0.0000E+00     0.1435E+02     0.1366E+01     0.1000E-04     0.0000E+00     0.1852E+01     0.0000E+00     0.1467E+03     0.9762E+00     0.1467E+03     0.1851E+00     0.2918E+02     0.7787E+01     0.1366E+01     0.1263E+02
   365    12    31  2018     395       1  m_3_395              0.1791E+01     0.2075E-03     0.1791E+01     0.1791E+01     0.4237E+03     0.4540E+03     0.0000E+00     0.0000E+00     0.8014E+01     0.0000E+00     0.3832E+02     0.0000E+00     0.1534E+02     0.1403E+01     0.1000E-04     0.0000E+00     0.2066E+01     0.0000E+00     0.1420E+03     0.1645E-01     0.1420E+03     0.5133E-01     0.3947E+02     0.1017E+02     0.1403E+01     0.1410E+02
   365    12    31  2018     396       1  t_1_396              0.2825E-01     0.6946E-03     0.2823E-01     0.2825E-01     0.1558E+02     0.1706E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1482E+01     0.0000E+00     0.6320E+01     0.9878E+00     0.1000E-04     0.0000E+00     0.1866E-01     0.0000E+00     0.5463E+02     0.1343E+01     0.5460E+02     0.5802E-01     0.8062E+00     0.7935E+00     0.9878E+00     0.3257E+01
   365    12    31  2018     397       1  m_3_397              0.1766E+01     0.1284E-02     0.1766E+01     0.1766E+01     0.4098E+03     0.4098E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.7184E+00     0.0000E+00     0.0000E+00     0.1477E+02     0.1588E+01     0.5184E-03     0.1445E-01     0.0000E+00     0.0000E+00     0.1453E+03     0.1056E+00     0.1453E+03     0.1618E+00     0.3876E+02     0.9469E+01     0.1446E+01     0.1031E+03
   365    12    31  2018     398       1  t_1_398              0.6278E-01     0.1846E-01     0.6274E-01     0.6278E-01     0.8503E+01     0.8503E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6617E+01     0.1136E+01     0.6022E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.9537E+02     0.2805E+02     0.9531E+02     0.2193E-01     0.2751E+01     0.8206E+00     0.1136E+01     0.3348E+02
   365    12    31  2018     399       1  t_1_399              0.7428E-01     0.4623E-01     0.7417E-01     0.7428E-01     0.1586E+02     0.1586E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5748E+01     0.1289E+01     0.1637E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1411E+03     0.8781E+02     0.1409E+03     0.1429E+00     0.4045E+01     0.8065E+00     0.1289E+01     0.5975E+02
   365    12    31  2018     400       1  t_1_400              0.7026E-01     0.8858E-02     0.7026E-01     0.7026E-01     0.3218E+01     0.3300E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8189E-01     0.0000E+00     0.6608E+01     0.1118E+01     0.1000E-04     0.0000E+00     0.5297E-01     0.0000E+00     0.1067E+03     0.1345E+02     0.1067E+03     0.1787E-03     0.1839E+01     0.6771E+00     0.1118E+01     0.4195E+01
   365    12    31  2018     401       1  t_1_401              0.5072E-01     0.5058E-02     0.5072E-01     0.5072E-01     0.2290E+02     0.2290E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1430E+02     0.0000E+00     0.0000E+00     0.5490E+01     0.4401E+01     0.3197E-02     0.1908E+00     0.0000E+00     0.0000E+00     0.1430E+03     0.1426E+02     0.1430E+03     0.1418E-01     0.2142E+01     0.8128E+00     0.2487E+01     0.3026E+03
   365    12    31  2018     402       1  t_2_402              0.1382E+00     0.5760E-02     0.1382E+00     0.1382E+00     0.3519E+02     0.3656E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1363E+01     0.0000E+00     0.7486E+01     0.1029E+01     0.1000E-04     0.0000E+00     0.7073E-01     0.0000E+00     0.1217E+03     0.5073E+01     0.1217E+03     0.7534E-02     0.4088E+01     0.2234E+01     0.1029E+01     0.4122E+01
   365    12    31  2018     403       1  m_2_403              0.3725E+00     0.1825E-01     0.3725E+00     0.3725E+00     0.1121E+03     0.1262E+03     0.0000E+00     0.0000E+00     0.3144E+00     0.0000E+00     0.1446E+02     0.0000E+00     0.9197E+01     0.1259E+01     0.1000E-04     0.0000E+00     0.4911E+00     0.0000E+00     0.1682E+03     0.8241E+01     0.1682E+03     0.4547E-01     0.7727E+01     0.3437E+01     0.1259E+01     0.7087E+01
   365    12    31  2018     404       1  t_1_404              0.4466E-01     0.2094E-02     0.4465E-01     0.4466E-01     0.2105E+02     0.2211E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1061E+01     0.0000E+00     0.5943E+01     0.8470E+00     0.1000E-04     0.0000E+00     0.1652E-01     0.0000E+00     0.1307E+03     0.6127E+01     0.1307E+03     0.3616E-01     0.1697E+01     0.7834E+00     0.8470E+00     0.2366E+01
   365    12    31  2018     405       1  m_2_405              0.4339E+00     0.1404E-02     0.4339E+00     0.4339E+00     0.1431E+03     0.1431E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9152E+01     0.1203E+01     0.5465E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1609E+03     0.5208E+00     0.1609E+03     0.1073E+00     0.9284E+01     0.4417E+01     0.1203E+01     0.4828E+02
   365    12    31  2018     406       1  t_1_406              0.1641E-01     0.8595E-02     0.1640E-01     0.1983E-01     0.6134E+01     0.6134E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5437E+01     0.9361E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1649E+03     0.8637E+02     0.1648E+03     0.1079E-01     0.8481E+00     0.2280E+00     0.9361E+00     0.2568E+01
   365    12    31  2018     407       1  t_2_407              0.1950E+00     0.1034E-01     0.1950E+00     0.1950E+00     0.1297E+02     0.1490E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1923E+01     0.0000E+00     0.7502E+01     0.1030E+01     0.1000E-04     0.0000E+00     0.1432E+00     0.0000E+00     0.1695E+03     0.8994E+01     0.1695E+03     0.8972E-03     0.4132E+01     0.1626E+01     0.1030E+01     0.4138E+01
   365    12    31  2018     408       1  m_1_408              0.2832E-01     0.6349E-02     0.2831E-01     0.2832E-01     0.9704E+01     0.9704E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5527E+01     0.1221E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1799E+03     0.4034E+02     0.1799E+03     0.5583E-02     0.1232E+01     0.3606E+00     0.1221E+01     0.4102E+01
   365    12    31  2018     409       1  t_1_409              0.4107E-01     0.1908E-01     0.4100E-01     0.4107E-01     0.1726E+02     0.1726E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1931E+01     0.0000E+00     0.0000E+00     0.5432E+01     0.1006E+01     0.4511E-02     0.6074E-02     0.0000E+00     0.0000E+00     0.1467E+03     0.6815E+02     0.1464E+03     0.6559E-01     0.1924E+01     0.6413E+00     0.9594E+00     0.5688E+02
   365    12    31  2018     410       1  t_1_410              0.7942E-01     0.8045E-02     0.7942E-01     0.7942E-01     0.1828E+02     0.2059E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2304E+01     0.0000E+00     0.6843E+01     0.1059E+01     0.1000E-04     0.0000E+00     0.3583E-01     0.0000E+00     0.1048E+03     0.1062E+02     0.1048E+03     0.1745E-01     0.1830E+01     0.1465E+01     0.1059E+01     0.3961E+01
   365    12    31  2018     411       1  m_2_411              0.5470E+00     0.4425E-01     0.5469E+00     0.5470E+00     0.1822E+03     0.1822E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9701E+01     0.1221E+01     0.7628E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1642E+03     0.1328E+02     0.1642E+03     0.8687E-01     0.1487E+02     0.5871E+01     0.1221E+01     0.6197E+02
   365    12    31  2018     412       1  t_1_412              0.2619E-01     0.5267E-02     0.2617E-01     0.2619E-01     0.1642E+02     0.1642E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.5303E+02     0.0000E+00     0.0000E+00     0.5493E+01     0.5276E+01     0.4599E-02     0.2349E+00     0.0000E+00     0.0000E+00     0.9830E+02     0.1977E+02     0.9821E+02     0.4294E-01     0.9068E+00     0.6106E+00     0.2823E+01     0.4681E+03
   365    12    31  2018     413       1  t_1_413              0.7220E-01     0.1313E-01     0.7211E-01     0.7220E-01     0.4636E+02     0.4636E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.1626E+02     0.0000E+00     0.0000E+00     0.6222E+01     0.5034E+01     0.1776E-02     0.2114E+00     0.0000E+00     0.0000E+00     0.9599E+02     0.1746E+02     0.9588E+02     0.2501E+00     0.2417E+01     0.1723E+01     0.2847E+01     0.3141E+03
   365    12    31  2018     414       1  m_2_414              0.7215E+00     0.3243E-01     0.7215E+00     0.7215E+00     0.3168E+03     0.4390E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.3939E+00     0.1223E+03     0.0000E+00     0.1023E+02     0.1325E+01     0.2521E-03     0.6896E-03     0.1039E+00     0.0000E+00     0.1563E+03     0.7026E+01     0.1563E+03     0.3697E+00     0.2091E+02     0.8635E+01     0.1319E+01     0.4271E+02
   365    12    31  2018     415       1  t_1_415              0.4353E-01     0.9356E-02     0.4351E-01     0.4353E-01     0.1280E+02     0.1318E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3880E+00     0.0000E+00     0.6231E+01     0.9014E+00     0.1000E-04     0.0000E+00     0.5461E-02     0.0000E+00     0.1164E+03     0.2502E+02     0.1163E+03     0.2149E-01     0.1255E+01     0.7602E+00     0.9014E+00     0.2753E+01
   365    12    31  2018     416       1  t_2_416              0.1324E+00     0.9173E-02     0.1324E+00     0.1324E+00     0.3399E+02     0.3517E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1181E+01     0.0000E+00     0.7482E+01     0.1032E+01     0.1000E-04     0.0000E+00     0.6734E-01     0.0000E+00     0.1166E+03     0.8080E+01     0.1166E+03     0.6904E-02     0.3633E+01     0.2233E+01     0.1032E+01     0.4141E+01
   365    12    31  2018     417       1  t_2_417              0.1873E+00     0.5087E-01     0.1872E+00     0.1873E+00     0.1461E+02     0.2593E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1132E+02     0.0000E+00     0.7494E+01     0.1027E+01     0.1000E-04     0.0000E+00     0.1015E+00     0.0000E+00     0.1630E+03     0.4425E+02     0.1629E+03     0.1181E-01     0.5018E+01     0.1796E+01     0.1027E+01     0.4110E+01
   365    12    31  2018     418       1  m_2_418              0.3305E+00     0.4636E-02     0.3304E+00     0.3305E+00     0.6031E+02     0.1720E+03     0.0000E+00     0.0000E+00     0.4863E+01     0.0000E+00     0.1166E+03     0.0000E+00     0.8159E+01     0.1132E+01     0.1000E-04     0.0000E+00     0.1650E+00     0.0000E+00     0.1544E+03     0.2166E+01     0.1544E+03     0.4101E+00     0.7069E+01     0.3700E+01     0.1132E+01     0.5264E+01
   365    12    31  2018     419       1  t_1_419              0.2695E-01     0.1045E-01     0.2695E-01     0.3224E-01     0.6186E+01     0.6186E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5428E+01     0.9803E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2673E+03     0.1037E+03     0.2673E+03     0.7313E-02     0.1420E+01     0.2310E+00     0.9803E+00     0.2772E+01
   365    12    31  2018     420       1  t_2_420              0.2090E+00     0.1360E-01     0.2090E+00     0.2090E+00     0.1523E+02     0.1523E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.2978E+02     0.0000E+00     0.0000E+00     0.7169E+01     0.4513E+02     0.3626E-02     0.2322E+01     0.0000E+00     0.0000E+00     0.1809E+03     0.1177E+02     0.1809E+03     0.6883E-03     0.4877E+01     0.1638E+01     0.2203E+02     0.4714E+05
   365    12    31  2018     421       1  m_2_421              0.3415E+00     0.9326E-02     0.3415E+00     0.3415E+00     0.1735E+03     0.1919E+03     0.0000E+00     0.0000E+00     0.7865E+01     0.0000E+00     0.2628E+02     0.0000E+00     0.8349E+01     0.1192E+01     0.1000E-04     0.0000E+00     0.1661E+00     0.0000E+00     0.1579E+03     0.4313E+01     0.1579E+03     0.6242E-01     0.7623E+01     0.3750E+01     0.1192E+01     0.5878E+01
   365    12    31  2018     422       1  t_2_422              0.2728E+00     0.4369E-01     0.2727E+00     0.2728E+00     0.3099E+02     0.3099E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7533E+01     0.1102E+01     0.1934E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1933E+03     0.3096E+02     0.1933E+03     0.8308E-01     0.7741E+01     0.2223E+01     0.1102E+01     0.2047E+02
   365    12    31  2018     423       1  t_1_423              0.4161E-01     0.1574E-01     0.4160E-01     0.4161E-01     0.2030E+02     0.2030E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.3926E+01     0.0000E+00     0.0000E+00     0.5453E+01     0.5398E+01     0.2946E-02     0.2433E+00     0.0000E+00     0.0000E+00     0.1263E+03     0.4778E+02     0.1263E+03     0.2255E-01     0.1510E+01     0.7551E+00     0.2911E+01     0.3978E+03
   365    12    31  2018     424       1  m_2_424              0.6139E+00     0.8572E-02     0.6138E+00     0.6139E+00     0.2093E+03     0.2762E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6690E+02     0.0000E+00     0.9982E+01     0.1300E+01     0.1689E-03     0.0000E+00     0.3510E+00     0.0000E+00     0.1576E+03     0.2201E+01     0.1576E+03     0.4418E+00     0.1681E+02     0.7023E+01     0.1300E+01     0.3330E+02
